1.942800e-03 1.707341e-02 1.942800e-03 -1.787335e-04 
1.952800e-03 1.412229e-02 1.952800e-03 -1.477404e-04 
1.962800e-03 1.115452e-02 1.962800e-03 -1.166014e-04 
1.972800e-03 8.172997e-03 1.972800e-03 -8.534736e-05 
1.982800e-03 5.180626e-03 1.982800e-03 -5.400910e-05 
1.992800e-03 2.180336e-03 1.992800e-03 -2.261754e-05 
2.002800e-03 -8.249251e-04 2.002800e-03 8.796346e-06 
2.012800e-03 -3.832196e-03 2.012800e-03 4.020155e-05 
2.022800e-03 -6.838501e-03 2.022800e-03 7.156708e-05 
2.032800e-03 -9.840860e-03 2.032800e-03 1.028620e-04 
2.042800e-03 -1.283628e-02 2.042800e-03 1.340554e-04 
2.052800e-03 -1.582178e-02 2.052800e-03 1.651165e-04 
2.062800e-03 -1.879436e-02 2.062800e-03 1.960146e-04 
2.072800e-03 -2.175103e-02 2.072800e-03 2.267193e-04 
2.082800e-03 -2.468882e-02 2.082800e-03 2.572003e-04 
2.092800e-03 -2.760474e-02 2.092800e-03 2.874274e-04 
2.102800e-03 -3.049585e-02 2.102800e-03 3.173709e-04 
2.112800e-03 -3.335920e-02 2.112800e-03 3.470011e-04 
2.122800e-03 -3.619187e-02 2.122800e-03 3.762889e-04 
2.132800e-03 -3.899095e-02 2.132800e-03 4.052054e-04 
2.142800e-03 -4.175357e-02 2.142800e-03 4.337220e-04 
2.152800e-03 -4.447689e-02 2.152800e-03 4.618105e-04 
2.162800e-03 -4.715809e-02 2.162800e-03 4.894433e-04 
2.172800e-03 -4.979440e-02 2.172800e-03 5.165931e-04 
2.182800e-03 -5.238307e-02 2.182800e-03 5.432331e-04 
2.192800e-03 -5.492142e-02 2.192800e-03 5.693369e-04 
2.202800e-03 -5.740678e-02 2.202800e-03 5.948789e-04 
2.212800e-03 -5.983656e-02 2.212800e-03 6.198338e-04 
2.222800e-03 -6.220820e-02 2.222800e-03 6.441770e-04 
2.232800e-03 -6.451922e-02 2.232800e-03 6.678845e-04 
2.242800e-03 -6.676717e-02 2.242800e-03 6.909329e-04 
